player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards,receiving_tds,air_yards_share,wopr,wr_points_allowed,wr_rank_allowed
Jerry Jeudy,CLE,1,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",8.5,11.5,8,0.18604651,3,25.0,1,0.31182796,0.49734935,30.0,24.0
Jerry Jeudy,CLE,2,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",7.3,12.3,6,0.18181819,5,73.0,0,0.33816424,0.50944227,29.8,7.0
Jerry Jeudy,CLE,3,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",4.7,8.7,7,0.2,4,27.0,0,0.25270757,0.4768953,27.3,32.0
Jerry Jeudy,CLE,4,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",7.2,13.2,9,0.28125,6,72.0,0,0.5755814,0.82478195,24.8,3.0
Jerry Jeudy,CLE,5,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",1.6,2.6,3,0.10714286,1,16.0,0,0.14285715,0.2607143,26.2,19.0
Jerry Jeudy,CLE,6,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",3.5,4.5,3,0.13043478,1,35.0,0,0.5692308,0.5941137,25.3,30.0
Jerry Jeudy,CLE,7,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",1.8,2.8,6,0.125,1,18.0,0,0.26363635,0.37204546,27.0,1.0
Jerry Jeudy,CLE,8,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",7.9,12.9,8,0.19512194,5,79.0,0,0.23844282,0.4595929,30.9,14.0
Jerry Jeudy,CLE,9,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",7.3,14.3,11,0.23913044,7,73.0,0,0.2804878,0.55503714,27.2,27.0
Jerry Jeudy,CLE,11,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",20.2,26.2,11,0.24444444,6,142.0,1,0.32444444,0.5937778,29.8,23.0
Jerry Jeudy,CLE,12,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",8.5,14.5,6,0.22222222,6,85.0,0,0.29831934,0.5421569,26.5,8.0
Jerry Jeudy,CLE,13,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",31.5,40.5,13,0.22807017,9,235.0,1,0.41869918,0.6351947,26.4,18.0
Jerry Jeudy,CLE,14,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",12.4,17.4,6,0.16216215,5,64.0,1,0.18404908,0.37207758,26.5,8.0
Jerry Jeudy,CLE,15,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",10.8,21.8,14,0.4375,11,108.0,0,0.43984962,0.96414477,25.3,4.0
Jerry Jeudy,CLE,16,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",2.0,4.0,3,0.09677419,2,20.0,0,0.15675676,0.254891,27.0,1.0
Jerry Jeudy,CLE,17,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",9.4,21.4,18,0.41860464,12,94.0,0,0.48535565,0.96765596,24.0,12.0
Jerry Jeudy,CLE,18,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",6.3,12.3,13,0.3939394,6,63.0,0,0.4047619,0.8742424,30.9,14.0
Tee Higgins,CIN,3,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",3.9,6.9,6,0.15789473,3,39.0,0,0.22261484,0.39267248,26.2,19.0
Tee Higgins,CIN,4,2024,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",6.0,12.0,10,0.33333334,6,60.0,0,0.5614035,0.8929825,27.2,2.0
Tee Higgins,CIN,5,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",20.3,29.3,14,0.35897437,9,83.0,2,0.42857143,0.8384615,30.9,14.0
Tee Higgins,CIN,6,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",7.7,14.7,7,0.3043478,7,77.0,0,0.3181818,0.679249,27.3,32.0
Tee Higgins,CIN,7,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",14.2,18.2,8,0.33333334,4,82.0,1,0.4576923,0.8203846,30.9,10.0
Tee Higgins,CIN,11,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",20.8,29.8,13,0.2826087,9,148.0,1,0.31416836,0.6438309,27.2,27.0
Tee Higgins,CIN,13,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",12.9,17.9,10,0.27027026,5,69.0,1,0.3409091,0.6440418,26.5,8.0
Tee Higgins,CIN,14,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",2.3,4.3,5,0.11627907,2,23.0,0,0.14652015,0.2769827,30.0,24.0
Tee Higgins,CIN,15,2024,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",14.8,19.8,8,0.22857143,5,88.0,1,0.40163934,0.62400466,24.4,29.0
Tee Higgins,CIN,16,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",11.8,19.8,11,0.39285713,8,58.0,1,0.369863,0.84818983,30.9,10.0
Tee Higgins,CIN,17,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",29.1,40.1,12,0.24489796,11,131.0,3,0.33527696,0.6020408,26.4,18.0
Tee Higgins,CIN,18,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/swqgkrdmjecz3vumrex5",5.3,9.3,5,0.10869565,4,53.0,0,0.24867725,0.33711755,26.5,8.0
Van Jefferson,PIT,1,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",0.1,1.1,2,0.09090909,1,1.0,0,0.014814815,0.14673401,30.5,15.0
Van Jefferson,PIT,2,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",1.4,3.4,3,0.16666667,2,14.0,0,0.2919708,0.45437956,26.4,18.0
Van Jefferson,PIT,4,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",2.1,4.1,3,0.09375,2,21.0,0,0.16309012,0.2547881,28.0,5.0
Van Jefferson,PIT,5,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",2.6,5.6,5,0.1923077,3,26.0,0,0.30215827,0.49997234,30.0,24.0
Van Jefferson,PIT,7,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",7.5,9.5,3,0.11111111,2,15.0,1,0.05479452,0.20502283,25.0,25.0
Van Jefferson,PIT,8,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",6.2,10.2,5,0.18518518,4,62.0,0,0.22957198,0.43847817,27.3,32.0
Van Jefferson,PIT,10,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",0.0,0.0,2,0.07692308,0,0.0,0,0.17682926,0.2391651,26.2,19.0
Van Jefferson,PIT,11,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",0.0,0.0,1,0.03125,0,0.0,0,0.02259887,0.06269421,30.9,14.0
Van Jefferson,PIT,12,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",3.9,5.9,2,0.08,2,39.0,0,0.13571429,0.215,30.9,10.0
Van Jefferson,PIT,13,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",4.3,5.3,3,0.083333336,1,43.0,0,0.11340206,0.20438144,27.0,1.0
Van Jefferson,PIT,14,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",7.0,8.0,1,0.041666668,1,10.0,1,0.052083332,0.098958336,30.9,10.0
Van Jefferson,PIT,15,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",0.0,1.0,2,0.0952381,1,0.0,0,0.2885906,0.34487057,25.3,30.0
Van Jefferson,PIT,16,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",2.7,4.7,3,0.115384616,2,27.0,0,0.15656565,0.28267288,30.9,14.0
Van Jefferson,PIT,17,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",0.0,0.0,1,0.028571429,0,0.0,0,0.012295082,0.0514637,25.3,4.0
Van Jefferson,PIT,18,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",1.8,4.8,4,0.13793103,3,18.0,0,0.10194175,0.27825576,27.0,1.0
Van Jefferson,PIT,19,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v2vkt9htky3xawu8yskx",9.7,11.7,2,0.07692308,2,37.0,1,0.18048781,0.24172609,30.9,14.0
Tyler Johnson,LA,1,2024,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",7.9,12.9,7,0.14583333,5,79.0,0,0.108391605,0.29462412,31.0,31.0
Tyler Johnson,LA,2,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",2.0,4.0,3,0.11111111,2,20.0,0,0.06918239,0.21509434,25.5,28.0
Tyler Johnson,LA,3,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",2.0,5.0,4,0.17391305,3,20.0,0,0.108208954,0.33661583,24.7,26.0
Tyler Johnson,LA,4,2024,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",0.0,0.0,1,0.03448276,0,0.0,0,0.039800994,0.07958484,24.2,13.0
Tyler Johnson,LA,7,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",5.7,9.7,7,0.3181818,4,57.0,0,0.33333334,0.71060604,24.8,3.0
Tyler Johnson,LA,8,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",0.6,1.6,1,0.029411765,1,6.0,0,0.015444015,0.05492846,33.4,21.0
Tyler Johnson,LA,9,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",3.8,6.8,5,0.11904762,3,38.0,0,0.07783019,0.23305257,27.1,22.0
Tyler Johnson,LA,10,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",2.5,5.5,4,0.09090909,3,25.0,0,0.043333333,0.16669697,24.0,12.0
Tyler Johnson,LA,12,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",1.1,2.1,1,0.029411765,1,11.0,0,0.044444446,0.07522876,25.3,30.0
Tyler Johnson,LA,13,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",0.0,0.0,1,0.04347826,0,0.0,0,0.03626943,0.09060599,29.8,23.0
Tyler Johnson,LA,18,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vktiajeyqc8s9s6mjws7",9.5,13.5,7,0.175,4,35.0,1,0.17910448,0.38787314,27.1,22.0
Chris Blair,ATL,16,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kmm35wgunwdsmrywpatc",1.7,2.7,1,0.03846154,1,17.0,0,0.10691824,0.13253507,27.3,32.0
Chris Blair,ATL,17,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kmm35wgunwdsmrywpatc",0.0,0.0,1,0.028571429,0,0.0,0,0.045766592,0.07489376,26.2,19.0
Tim Jones,JAX,8,2024,GB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aufwsgk6syholp9f7dy6",2.0,3.0,2,0.06666667,1,20.0,0,0.04109589,0.12876712,24.8,11.0
Tim Jones,JAX,9,2024,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aufwsgk6syholp9f7dy6",1.0,2.0,2,0.06666667,1,10.0,0,0.06367041,0.1445693,25.3,30.0
Tim Jones,JAX,17,2024,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aufwsgk6syholp9f7dy6",1.1,2.1,1,0.04761905,1,11.0,0,0.08661418,0.13205849,24.4,29.0
D.J. Turner,LV,1,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",0.9,1.9,1,0.03125,1,9.0,0,-0.01369863,0.037285957,27.2,27.0
D.J. Turner,LV,2,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",0.2,0.2,0,,0,0.0,0,,,30.9,14.0
D.J. Turner,LV,4,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",7.8,7.8,1,0.041666668,0,0.0,0,0.21212122,0.21098486,30.9,10.0
D.J. Turner,LV,5,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",1.7,2.7,4,0.11111111,1,12.0,0,0.2,0.30666667,26.4,18.0
D.J. Turner,LV,6,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",3.7,5.7,4,0.10810811,2,37.0,0,0.27322406,0.353419,26.5,8.0
D.J. Turner,LV,7,2024,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",1.7,3.7,7,0.2,2,13.0,0,0.31034482,0.51724136,,
D.J. Turner,LV,8,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",9.2,13.2,4,0.14814815,4,28.0,1,0.16788322,0.33974048,25.3,4.0
D.J. Turner,LV,11,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",2.9,5.9,3,0.07692308,3,29.0,0,0.087248325,0.17645845,24.0,12.0
D.J. Turner,LV,12,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",0.5,2.5,4,0.08695652,2,5.0,0,0.0,0.13043478,26.4,18.0
D.J. Turner,LV,13,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",2.5,3.5,1,0.029411765,1,25.0,0,-0.02264151,0.02826859,25.3,4.0
Rashod Bateman,BAL,1,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",5.3,7.3,5,0.125,2,53.0,0,0.4494382,0.5021067,25.3,4.0
Rashod Bateman,BAL,2,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",4.0,7.0,4,0.12903225,3,40.0,0,0.1360294,0.28876898,24.8,3.0
Rashod Bateman,BAL,3,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",8.8,11.8,4,0.26666668,3,28.0,1,0.63829786,0.8468085,30.0,24.0
Rashod Bateman,BAL,4,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",2.3,3.3,1,0.055555556,1,23.0,0,0.171875,0.20364584,26.7,17.0
Rashod Bateman,BAL,5,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",11.8,15.8,8,0.19512194,4,58.0,1,0.22513089,0.45027456,27.0,1.0
Rashod Bateman,BAL,6,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",7.1,11.1,4,0.16,4,71.0,0,0.22950819,0.40065575,26.2,19.0
Rashod Bateman,BAL,7,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",18.1,22.1,4,0.1904762,4,121.0,1,0.52272725,0.65162337,30.0,9.0
Rashod Bateman,BAL,8,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",2.8,3.8,5,0.14285715,1,28.0,0,0.2032967,0.3565934,30.9,10.0
Rashod Bateman,BAL,9,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",2.5,5.5,4,0.21052632,3,25.0,0,0.17333333,0.43712282,26.4,18.0
Rashod Bateman,BAL,10,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",11.4,17.4,8,0.25,6,54.0,1,0.35146442,0.6210251,27.0,1.0
Rashod Bateman,BAL,11,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",3.0,5.0,5,0.16129032,2,30.0,0,0.105610564,0.31586286,26.5,8.0
Rashod Bateman,BAL,12,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",10.3,12.3,3,0.14285715,2,43.0,1,0.3507109,0.45978335,27.2,27.0
Rashod Bateman,BAL,15,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",20.0,23.0,5,0.20833333,3,80.0,2,0.46666667,0.63916665,27.3,32.0
Rashod Bateman,BAL,16,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",7.4,8.4,3,0.13043478,1,14.0,1,0.102678575,0.26752716,26.5,8.0
Rashod Bateman,BAL,17,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",1.2,2.2,1,0.0625,1,12.0,0,0.052910052,0.13078703,28.3,20.0
Rashod Bateman,BAL,18,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",13.6,18.6,8,0.26666668,5,76.0,1,0.34172663,0.6392086,30.9,10.0
Rashod Bateman,BAL,19,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",8.4,10.4,2,0.10526316,2,24.0,1,0.18584071,0.28798324,26.5,8.0
Rashod Bateman,BAL,20,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkcapzvd65fxivefjv8l",12.6,16.6,5,0.2,4,66.0,1,0.33076924,0.5315385,26.7,17.0
Nico Collins,HOU,1,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",11.7,17.7,8,0.2580645,6,117.0,0,0.5,0.7370968,28.0,5.0
Nico Collins,HOU,2,2024,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",19.5,27.5,10,0.29411766,8,135.0,1,0.46899223,0.76947105,24.2,13.0
Nico Collins,HOU,3,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",8.6,12.6,10,0.23255815,4,86.0,0,0.3773585,0.6129882,33.4,21.0
Nico Collins,HOU,4,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",21.1,33.1,15,0.3846154,12,151.0,1,0.46381578,0.9015941,29.8,7.0
Nico Collins,HOU,5,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",13.8,15.8,2,0.057142857,2,78.0,1,0.25,0.2607143,26.7,17.0
Nico Collins,HOU,11,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",5.4,9.4,7,0.21212122,4,54.0,0,0.34463277,0.55942476,30.0,24.0
Nico Collins,HOU,12,2024,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",15.2,20.2,9,0.29032257,5,92.0,1,0.39114392,0.7092846,24.4,29.0
Nico Collins,HOU,13,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",11.9,19.9,11,0.33333334,8,119.0,0,0.30769232,0.7153846,29.8,7.0
Nico Collins,HOU,15,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",13.7,17.7,6,0.24,4,17.0,2,0.25,0.535,24.0,12.0
Nico Collins,HOU,16,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",6.0,13.0,10,0.27027026,7,60.0,0,0.26123595,0.58827055,25.3,4.0
Nico Collins,HOU,17,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",5.9,8.9,6,0.19354838,3,59.0,0,0.41503268,0.5808455,30.9,14.0
Nico Collins,HOU,18,2024,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",9.8,14.8,5,0.17857143,5,38.0,1,0.1160221,0.3490726,24.4,29.0
Nico Collins,HOU,19,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",18.2,25.2,8,0.25,7,122.0,1,0.37096775,0.6346774,27.2,27.0
Nico Collins,HOU,20,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7c9aq8rpremfygslmya",8.1,13.1,8,0.2857143,5,81.0,0,0.36666667,0.6852381,25.3,4.0
Jaylen Waddle,MIA,1,2024,JAX,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",11.2,16.2,5,0.1388889,5,109.0,0,0.32876712,0.43847033,29.8,7.0
Jaylen Waddle,MIA,2,2024,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4.5,8.5,4,0.10810811,4,41.0,0,0.09602649,0.22938071,26.7,17.0
Jaylen Waddle,MIA,3,2024,SEA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",2.6,6.6,5,0.16129032,4,26.0,0,0.054455444,0.2800543,27.1,22.0
Jaylen Waddle,MIA,4,2024,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",3.6,7.6,6,0.2857143,4,36.0,0,0.21893491,0.58182585,24.4,29.0
Jaylen Waddle,MIA,5,2024,NE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4.6,8.6,8,0.2580645,4,46.0,0,0.2902098,0.59024364,27.4,16.0
Jaylen Waddle,MIA,7,2024,IND,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",1.1,2.1,2,0.09090909,1,11.0,0,0.08982036,0.19923788,28.0,5.0
Jaylen Waddle,MIA,8,2024,ARI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",4.5,8.5,6,0.15789473,4,45.0,0,0.25520834,0.41548795,25.5,28.0
Jaylen Waddle,MIA,9,2024,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",5.6,7.6,2,0.074074075,2,-4.0,1,0.13571429,0.20611112,26.7,17.0
Jaylen Waddle,MIA,10,2024,LA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",5.6,8.6,6,0.21428572,3,57.0,0,0.503268,0.6737161,,
Jaylen Waddle,MIA,11,2024,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",3.7,5.7,3,0.08571429,2,37.0,0,0.15730338,0.23868379,24.8,3.0
Jaylen Waddle,MIA,12,2024,NE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",20.4,28.4,9,0.225,8,144.0,1,0.4537445,0.65512115,27.4,16.0
Jaylen Waddle,MIA,13,2024,GB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",7.3,11.3,4,0.08695652,4,53.0,0,0.1474359,0.23363991,24.8,11.0
Jaylen Waddle,MIA,14,2024,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",11.9,20.9,12,0.26666668,9,99.0,0,0.40221402,0.6815498,25.0,25.0
Jaylen Waddle,MIA,15,2024,HOU,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",0.0,0.0,2,0.051282052,0,0.0,0,0.16853933,0.1949006,28.3,20.0
Jaylen Waddle,MIA,18,2024,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",5.0,9.0,9,0.24324325,4,44.0,0,0.4311594,0.66667646,25.0,25.0
D'Wayne Eskridge,MIA,3,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtcgfdtbltkjwicxryl8",3.0,4.0,1,0.032258064,1,30.0,0,0.06435644,0.0934366,27.1,22.0
D'Wayne Eskridge,MIA,8,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtcgfdtbltkjwicxryl8",0.6,1.6,1,0.02631579,1,6.0,0,0.026041666,0.05770285,25.5,28.0
D'Wayne Eskridge,MIA,17,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtcgfdtbltkjwicxryl8",0.8,1.8,1,0.041666668,1,8.0,0,-0.021582734,0.047392085,30.9,10.0
Dyami Brown,WAS,2,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",1.7,3.7,4,0.13793103,2,17.0,0,0.13934426,0.30443755,27.3,32.0
Dyami Brown,WAS,3,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",1.6,3.6,2,0.08695652,2,16.0,0,-0.013953488,0.12066734,27.0,1.0
Dyami Brown,WAS,4,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mibh7ud59ygmzm19ivac",0.4,1.4,1,0.033333335,1,4.0,0,0.022988506,0.066091955,25.5,28.0
