player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,carries,rushing_yards,rushing_tds,targets,target_share,receptions,receiving_yards,receiving_tds,rb_points_allowed,rb_rank_allowed
Christian McCaffrey,SF,8,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",23.8,29.8,12,54.0,1,7,0.23333333,6,64.0,1,19.6,10.0
Christian McCaffrey,SF,10,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",14.2,20.2,16,95.0,0,10,0.37037036,6,47.0,0,17.8,11.0
Christian McCaffrey,SF,11,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",16.3,21.3,21,78.0,0,5,0.2,5,25.0,1,15.6,8.0
Christian McCaffrey,SF,12,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",25.9,30.9,19,114.0,2,6,0.2,5,25.0,0,23.8,12.0
Christian McCaffrey,SF,13,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",19.3,22.3,17,93.0,1,4,0.16,3,40.0,0,16.7,1.0
Christian McCaffrey,SF,14,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",15.3,16.3,16,145.0,0,1,0.037037037,1,8.0,0,23.8,12.0
Christian McCaffrey,SF,15,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",36.7,41.7,18,115.0,1,5,0.1923077,5,72.0,2,25.7,18.0
Christian McCaffrey,SF,16,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",19.1,25.1,14,103.0,1,10,0.22727273,6,28.0,0,16.7,24.0
Christian McCaffrey,SF,17,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",9.1,13.1,14,64.0,0,5,0.18518518,4,27.0,0,23.4,2.0
Christian McCaffrey,SF,20,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",24.8,31.8,17,98.0,2,12,0.33333334,7,30.0,0,20.4,17.0
Christian McCaffrey,SF,21,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",25.2,29.2,20,90.0,2,5,0.16666667,4,42.0,0,14.0,4.0
Christian McCaffrey,SF,22,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",20.0,28.0,22,80.0,0,8,0.21621622,8,80.0,1,17.8,30.0
Aaron Jones,GB,1,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",24.7,26.7,9,41.0,1,4,0.14814815,2,86.0,1,21.0,22.0
Aaron Jones,GB,4,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",1.4,2.4,5,18.0,0,2,0.05882353,1,-4.0,0,14.0,4.0
Aaron Jones,GB,7,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",5.7,8.7,8,35.0,0,5,0.15625,3,22.0,0,24.7,25.0
Aaron Jones,GB,8,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",4.6,8.6,7,29.0,0,5,0.125,4,17.0,0,17.1,6.0
Aaron Jones,GB,9,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",13.9,17.9,20,73.0,1,6,0.24,4,26.0,0,,
Aaron Jones,GB,10,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",5.4,9.4,13,35.0,0,6,0.16216215,4,19.0,0,20.4,16.0
Aaron Jones,GB,11,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",1.7,2.7,4,14.0,0,2,0.05263158,1,3.0,0,20.6,3.0
Aaron Jones,GB,15,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",6.9,10.9,13,53.0,0,4,0.11111111,4,16.0,0,15.6,8.0
Aaron Jones,GB,16,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",13.5,14.5,21,127.0,0,3,0.115384616,1,8.0,0,23.7,29.0
Aaron Jones,GB,17,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",13.0,14.0,20,120.0,0,1,0.029411765,1,10.0,0,17.1,6.0
Aaron Jones,GB,18,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",14.1,19.1,22,111.0,0,5,0.15625,5,30.0,0,21.0,22.0
Aaron Jones,GB,19,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",31.1,32.1,21,118.0,3,1,0.04761905,1,13.0,0,17.3,26.0
Aaron Jones,GB,20,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",13.6,16.6,18,108.0,0,6,0.18181819,3,8.0,0,16.2,14.0
Alex Armah,WAS,8,2023,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pvbqmdwlukehpxovupsg",0.0,1.0,0,0.0,0,1,0.019607844,1,0.0,0,16.7,1.0
Alex Armah,WAS,10,2023,SEA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pvbqmdwlukehpxovupsg",0.3,1.3,0,0.0,0,1,0.023809524,1,3.0,0,23.8,12.0
Alex Armah,WAS,18,2023,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pvbqmdwlukehpxovupsg",1.0,2.0,0,0.0,0,1,0.035714287,1,10.0,0,17.3,26.0
Matt Breida,NYG,1,2023,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",0.6,1.6,2,9.0,0,1,0.03448276,1,-3.0,0,17.3,26.0
Matt Breida,NYG,2,2023,ARI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",0.5,0.5,1,5.0,0,0,,0,0.0,0,25.7,18.0
Matt Breida,NYG,3,2023,SF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",7.8,10.8,4,17.0,1,3,0.09375,3,1.0,0,16.2,14.0
Matt Breida,NYG,4,2023,SEA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",7.8,12.8,14,30.0,0,5,0.15625,5,48.0,0,23.8,12.0
Matt Breida,NYG,5,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",2.4,3.4,9,21.0,0,1,0.033333335,1,3.0,0,17.7,13.0
Matt Breida,NYG,6,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",1.3,1.3,4,13.0,0,1,0.032258064,0,0.0,0,18.6,27.0
Matt Breida,NYG,7,2023,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",0.9,1.9,3,4.0,0,1,0.037037037,1,5.0,0,23.4,2.0
Matt Breida,NYG,8,2023,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",1.7,2.7,5,13.0,0,1,0.083333336,1,4.0,0,22.8,32.0
Matt Breida,NYG,9,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",1.1,2.1,2,5.0,0,2,0.06896552,1,6.0,0,20.8,20.0
Matt Breida,NYG,10,2023,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",0.3,0.3,1,3.0,0,0,,0,0.0,0,17.3,26.0
Matt Breida,NYG,11,2023,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",-0.1,-0.1,3,-1.0,0,1,0.03846154,0,0.0,0,23.4,2.0
Matt Breida,NYG,12,2023,NE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",1.6,2.6,2,6.0,0,1,0.041666668,1,10.0,0,17.8,15.0
Matt Breida,NYG,14,2023,GB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",1.6,1.6,2,16.0,0,0,,0,0.0,0,20.4,17.0
Matt Breida,NYG,15,2023,NO,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",2.1,4.1,3,10.0,0,3,0.0882353,2,11.0,0,16.5,23.0
Matt Breida,NYG,16,2023,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",0.3,1.3,0,0.0,0,1,0.037037037,1,3.0,0,16.7,1.0
Samaje Perine,DEN,1,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",7.8,11.8,8,41.0,0,4,0.125,4,37.0,0,20.8,20.0
Samaje Perine,DEN,2,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",2.4,5.4,1,4.0,0,4,0.14814815,3,20.0,0,23.4,2.0
Samaje Perine,DEN,3,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",2.4,4.4,3,9.0,0,3,0.083333336,2,15.0,0,17.7,13.0
Samaje Perine,DEN,4,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",3.5,5.5,6,12.0,0,2,0.07692308,2,23.0,0,21.0,22.0
Samaje Perine,DEN,5,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",7.5,11.5,6,22.0,0,5,0.18518518,4,73.0,0,22.8,32.0
Samaje Perine,DEN,6,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",-0.4,1.6,0,0.0,0,2,0.09090909,2,16.0,0,17.8,30.0
Samaje Perine,DEN,7,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",4.1,7.1,2,10.0,0,3,0.125,3,31.0,0,20.4,17.0
Samaje Perine,DEN,8,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",2.1,4.1,1,5.0,0,3,0.16666667,2,16.0,0,17.8,30.0
Samaje Perine,DEN,10,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",4.3,7.3,1,8.0,0,3,0.10344828,3,35.0,0,18.6,27.0
Samaje Perine,DEN,11,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",6.7,13.7,1,7.0,0,7,0.21875,7,60.0,0,17.1,6.0
Samaje Perine,DEN,12,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",12.6,13.6,7,55.0,1,1,0.04761905,1,11.0,0,17.2,31.0
Samaje Perine,DEN,13,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",0.6,2.6,1,1.0,0,2,0.083333336,2,5.0,0,17.6,19.0
Samaje Perine,DEN,14,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",4.4,9.4,2,8.0,0,5,0.16666667,5,36.0,0,20.6,3.0
Samaje Perine,DEN,15,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",4.8,5.8,6,37.0,0,1,0.03125,1,11.0,0,14.0,4.0
Samaje Perine,DEN,16,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",2.9,6.9,1,2.0,0,5,0.14285715,4,27.0,0,17.8,15.0
Samaje Perine,DEN,17,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",2.6,4.6,4,10.0,0,2,0.06666667,2,16.0,0,20.6,3.0
Samaje Perine,DEN,18,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",3.0,6.0,3,7.0,0,4,0.125,3,23.0,0,20.8,20.0
James Conner,ARI,1,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",7.0,12.0,14,62.0,0,5,0.16666667,5,8.0,0,23.4,2.0
James Conner,ARI,2,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",16.6,16.6,23,106.0,1,1,0.03448276,0,0.0,0,21.8,5.0
James Conner,ARI,3,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",17.6,19.6,14,98.0,1,2,0.0952381,2,18.0,0,17.3,26.0
James Conner,ARI,4,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",5.6,6.6,11,52.0,0,2,0.048780486,1,4.0,0,16.2,14.0
James Conner,ARI,5,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",4.6,4.6,6,46.0,0,0,,0,0.0,0,19.6,10.0
James Conner,ARI,10,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",7.3,7.3,16,73.0,0,0,,0,0.0,0,16.0,28.0
James Conner,ARI,11,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",6.3,8.3,14,62.0,0,3,0.10344828,2,1.0,0,17.6,19.0
James Conner,ARI,12,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",3.2,7.2,6,27.0,0,5,0.11363637,4,5.0,0,,
James Conner,ARI,13,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",22.5,22.5,25,105.0,2,2,0.08695652,0,0.0,0,20.4,16.0
James Conner,ARI,15,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",14.9,17.9,14,86.0,1,3,0.078947365,3,3.0,0,16.2,14.0
James Conner,ARI,16,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",17.2,22.2,12,45.0,0,5,0.13513513,5,67.0,1,21.0,22.0
James Conner,ARI,17,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",25.3,26.3,26,128.0,1,1,0.032258064,1,5.0,1,16.7,1.0
James Conner,ARI,18,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",26.4,30.4,27,150.0,1,4,0.13793103,4,54.0,0,23.8,12.0
Austin Ekeler,LAC,1,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",22.4,26.4,16,117.0,1,5,0.16129032,4,47.0,0,17.7,13.0
Austin Ekeler,LAC,6,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",6.2,10.2,14,27.0,0,6,0.16216215,4,35.0,0,17.3,26.0
Austin Ekeler,LAC,7,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",4.6,5.6,14,45.0,0,2,0.06666667,1,1.0,0,17.8,30.0
Austin Ekeler,LAC,8,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",16.3,23.3,15,29.0,0,8,0.21052632,7,94.0,1,21.0,22.0
Austin Ekeler,LAC,9,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",19.0,21.0,14,47.0,2,7,0.25,2,23.0,0,22.8,32.0
Austin Ekeler,LAC,10,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",17.5,21.5,19,67.0,1,7,0.175,4,48.0,0,14.0,4.0
Austin Ekeler,LAC,11,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",5.0,7.0,10,64.0,0,3,0.083333336,2,6.0,0,20.4,17.0
Austin Ekeler,LAC,12,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",4.4,9.4,10,32.0,0,6,0.14634146,5,32.0,0,16.7,24.0
Austin Ekeler,LAC,13,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",2.7,4.7,14,18.0,0,3,0.083333336,2,9.0,0,17.8,15.0
Austin Ekeler,LAC,14,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",16.0,21.0,10,51.0,1,7,0.17073171,5,49.0,0,24.7,25.0
Austin Ekeler,LAC,15,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",3.8,7.8,5,9.0,0,6,0.19354838,4,29.0,0,20.8,20.0
Austin Ekeler,LAC,16,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",8.6,11.6,15,65.0,0,4,0.125,3,21.0,0,18.6,27.0
Austin Ekeler,LAC,17,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",3.0,4.0,13,46.0,0,2,0.054054055,1,4.0,0,24.7,25.0
Austin Ekeler,LAC,18,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",4.9,11.9,10,11.0,0,8,0.17777778,7,38.0,0,17.8,30.0
Dare Ogunbowale,HOU,2,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",0.4,0.4,2,4.0,0,0,,0,0.0,0,23.7,21.0
Dare Ogunbowale,HOU,13,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",1.5,2.5,1,1.0,0,1,0.037037037,1,14.0,0,24.7,25.0
Dare Ogunbowale,HOU,14,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",1.1,2.1,2,7.0,0,2,0.074074075,1,4.0,0,22.8,32.0
Dare Ogunbowale,HOU,15,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",1.7,1.7,1,17.0,0,1,0.029411765,0,0.0,0,17.2,9.0
Dare Ogunbowale,HOU,16,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",0.6,0.6,1,6.0,0,3,0.0625,0,0.0,0,17.2,31.0
Dare Ogunbowale,HOU,17,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",0.0,0.0,1,0.0,0,0,,0,0.0,0,17.2,9.0
Dare Ogunbowale,HOU,20,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",2.0,3.0,2,7.0,0,1,0.032258064,1,13.0,0,16.7,24.0
Leonard Fournette,BUF,16,2023,LAC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",2.0,2.0,5,20.0,0,0,,0,0.0,0,20.6,3.0
Leonard Fournette,BUF,18,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",2.0,2.0,7,20.0,0,0,,0,0.0,0,17.7,13.0
Dalvin Cook,NYJ,1,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",5.9,8.9,13,33.0,0,3,0.16666667,3,26.0,0,18.6,27.0
Dalvin Cook,NYJ,2,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",-0.8,0.2,4,7.0,0,1,0.04,1,5.0,0,17.3,26.0
Dalvin Cook,NYJ,3,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",2.9,5.9,8,18.0,0,3,0.10714286,3,11.0,0,17.8,15.0
Dalvin Cook,NYJ,4,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",1.8,2.8,5,16.0,0,1,0.025641026,1,2.0,0,17.8,30.0
Dalvin Cook,NYJ,5,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",2.3,2.3,6,23.0,0,0,,0,0.0,0,24.7,25.0
Dalvin Cook,NYJ,6,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",1.4,2.4,3,12.0,0,1,0.030303031,1,2.0,0,16.7,1.0
Dalvin Cook,NYJ,8,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",0.5,0.5,2,5.0,0,0,,0,0.0,0,21.8,5.0
Dalvin Cook,NYJ,9,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",0.8,1.8,2,7.0,0,2,0.041666668,1,1.0,0,20.6,3.0
Dalvin Cook,NYJ,10,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",2.6,2.6,4,26.0,0,1,0.027027028,0,0.0,0,20.8,20.0
Dalvin Cook,NYJ,11,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",1.3,1.3,2,13.0,0,1,0.035714287,0,0.0,0,18.6,27.0
Dalvin Cook,NYJ,12,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",2.1,4.1,1,2.0,0,3,0.083333336,2,19.0,0,17.7,13.0
Dalvin Cook,NYJ,13,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",2.6,3.6,9,35.0,0,2,0.055555556,1,11.0,0,16.0,28.0
Dalvin Cook,NYJ,14,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",0.8,1.8,7,13.0,0,1,0.028571429,1,-5.0,0,17.6,19.0
Dalvin Cook,NYJ,15,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",1.0,2.0,1,4.0,0,1,0.030303031,1,6.0,0,17.7,13.0
Dalvin Cook,BAL,20,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",2.3,2.3,8,23.0,0,0,,0,0.0,0,17.6,19.0
Joe Mixon,CIN,1,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",7.3,10.3,13,56.0,0,5,0.16129032,3,17.0,0,17.2,31.0
Joe Mixon,CIN,2,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",9.5,13.5,13,59.0,0,5,0.12820514,4,36.0,0,16.7,24.0
Joe Mixon,CIN,3,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",13.0,14.0,19,65.0,1,2,0.04347826,1,5.0,0,,
Joe Mixon,CIN,4,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",7.6,8.6,14,67.0,0,1,0.037037037,1,9.0,0,17.2,9.0
Joe Mixon,CIN,5,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",9.4,13.4,25,81.0,0,4,0.09090909,4,13.0,0,25.7,18.0
Joe Mixon,CIN,6,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",6.2,9.2,12,38.0,0,4,0.114285715,3,24.0,0,23.8,12.0
Joe Mixon,CIN,8,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",17.0,20.0,16,87.0,1,3,0.09375,3,23.0,0,16.2,14.0
Joe Mixon,CIN,9,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",12.8,17.8,14,37.0,1,6,0.14285715,5,31.0,0,18.6,27.0
Joe Mixon,CIN,10,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",10.5,12.5,11,46.0,1,3,0.07692308,2,-1.0,0,17.6,19.0
Joe Mixon,CIN,11,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",16.0,21.0,16,69.0,0,5,0.16129032,5,31.0,1,16.7,24.0
Joe Mixon,CIN,12,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",6.0,8.0,8,16.0,0,2,0.08,2,44.0,0,20.4,16.0
Joe Mixon,CIN,13,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",23.7,29.7,19,68.0,2,7,0.1891892,6,49.0,0,17.8,11.0
Joe Mixon,CIN,14,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",18.5,21.5,21,79.0,1,4,0.16,3,46.0,0,23.7,21.0
Joe Mixon,CIN,15,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",12.1,15.1,10,47.0,1,3,0.075,3,14.0,0,17.1,6.0
Joe Mixon,CIN,16,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",7.0,9.0,11,43.0,0,4,0.1,2,7.0,0,20.4,16.0
Joe Mixon,CIN,17,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",14.7,18.7,21,65.0,0,4,0.12903225,4,22.0,1,17.8,30.0
Joe Mixon,CIN,18,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",23.7,24.7,14,111.0,1,2,0.071428575,1,6.0,1,17.2,31.0
