player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards,receiving_tds,te_points_allowed,te_rank_allowed
Charlie Kolar,BAL,10,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n7duzqver13movvgcint",0.4,1.4,1,0.03125,1,4.0,0,13.0,24.0
Charlie Kolar,BAL,12,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n7duzqver13movvgcint",0.6,1.6,1,0.04761905,1,6.0,0,7.5,25.0
Daniel Bellinger,NYG,1,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",0.3,1.3,1,0.02631579,1,3.0,0,8.8,30.0
Daniel Bellinger,NYG,3,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",1.7,2.7,1,0.030303031,1,17.0,0,10.8,20.0
Daniel Bellinger,NYG,7,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",1.1,2.1,1,0.037037037,1,11.0,0,7.3,31.0
Daniel Bellinger,NYG,14,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",4.5,9.5,7,0.1521739,5,45.0,0,8.6,9.0
Daniel Bellinger,NYG,15,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",3.5,6.5,3,0.0882353,3,35.0,0,9.8,13.0
Daniel Bellinger,NYG,16,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",0.5,1.5,2,0.054054055,1,5.0,0,9.8,6.0
Daniel Bellinger,NYG,18,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9xmqszyicfahxrcqevp",0.9,2.9,2,0.071428575,2,9.0,0,7.3,31.0
Cade Otton,TB,1,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",0.5,1.5,2,0.06666667,1,5.0,0,9.2,23.0
Cade Otton,TB,2,2024,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",-0.4,-0.4,2,0.10526316,0,0.0,0,7.0,22.0
Cade Otton,TB,3,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",2.7,9.7,8,0.25,7,47.0,0,9.5,21.0
Cade Otton,TB,4,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",5.2,11.2,9,0.19148937,6,52.0,0,7.3,31.0
Cade Otton,TB,5,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",4.4,7.4,4,0.16666667,3,44.0,0,9.8,6.0
Cade Otton,TB,6,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",7.5,9.5,6,0.16666667,2,15.0,1,8.6,9.0
Cade Otton,TB,7,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",10.0,18.0,10,0.22222222,8,100.0,0,9.8,13.0
Cade Otton,TB,8,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",20.1,29.1,10,0.2173913,9,81.0,2,9.8,6.0
Cade Otton,TB,9,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",13.7,21.7,11,0.3548387,8,77.0,1,12.3,29.0
Cade Otton,TB,10,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",3.5,8.5,8,0.27586207,5,35.0,0,7.6,15.0
Cade Otton,TB,12,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",3.0,4.0,3,0.1,1,30.0,0,6.7,19.0
Cade Otton,TB,13,2024,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",2.0,6.0,7,0.20588236,4,20.0,0,13.0,1.0
Cade Otton,TB,14,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",7.0,10.0,4,0.14285715,3,70.0,0,12.5,3.0
Cade Otton,TB,15,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",2.4,4.4,3,0.115384616,2,24.0,0,7.5,25.0
Cade Otton,TB,19,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mljam77kst1wlqd5y91v",3.2,5.2,2,0.11764706,2,32.0,0,9.2,23.0
Will Mallory,IND,5,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",0.7,1.7,1,0.022222223,1,7.0,0,11.4,11.0
Will Mallory,IND,6,2024,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",0.0,0.0,1,0.027777778,0,0.0,0,7.4,16.0
Will Mallory,IND,7,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",0.5,1.5,1,0.045454547,1,5.0,0,10.1,4.0
Will Mallory,IND,8,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",0.0,0.0,2,0.06451613,0,0.0,0,9.0,18.0
Will Mallory,IND,10,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",1.0,2.0,1,0.028571429,1,10.0,0,9.5,32.0
Will Mallory,IND,13,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",0.7,1.7,1,0.041666668,1,7.0,0,9.6,14.0
Will Mallory,IND,15,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxeygxqtsnqqzgmjl71g",0.0,0.0,1,0.027777778,0,0.0,0,9.5,21.0
E.J. Jenkins,PHI,17,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/utbs1f78kfxb51b6asit",0.0,0.0,1,0.055555556,0,0.0,0,8.1,8.0
E.J. Jenkins,PHI,18,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/utbs1f78kfxb51b6asit",6.7,7.7,1,0.024390243,1,7.0,1,6.7,19.0
Luke Schoonmaker,DAL,2,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",4.3,10.3,6,0.14634146,6,43.0,0,8.6,9.0
Luke Schoonmaker,DAL,3,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",0.5,1.5,2,0.04,1,5.0,0,9.8,13.0
Luke Schoonmaker,DAL,5,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",0.8,1.8,2,0.048780486,1,8.0,0,10.9,28.0
Luke Schoonmaker,DAL,10,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",0.0,0.0,1,0.03448276,0,0.0,0,7.3,31.0
Luke Schoonmaker,DAL,11,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",5.6,11.6,10,0.18518518,6,56.0,0,9.0,18.0
Luke Schoonmaker,DAL,12,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",11.5,14.5,4,0.125,3,55.0,1,9.2,23.0
Luke Schoonmaker,DAL,13,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",3.3,8.3,6,0.16666667,5,33.0,0,6.7,19.0
Luke Schoonmaker,DAL,14,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",2.2,4.2,2,0.06451613,2,22.0,0,13.0,24.0
Luke Schoonmaker,DAL,16,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",0.3,1.3,1,0.030303031,1,3.0,0,10.8,10.0
Luke Schoonmaker,DAL,18,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd4exg1hqzlm9sk6ruu6",1.6,3.6,2,0.060606062,2,16.0,0,9.2,23.0
Darnell Washington,PIT,1,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",0.5,1.5,1,0.045454547,1,5.0,0,9.8,6.0
Darnell Washington,PIT,2,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",6.5,7.5,1,0.055555556,1,5.0,1,9.5,21.0
Darnell Washington,PIT,4,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",3.1,5.1,2,0.0625,2,31.0,0,12.3,12.0
Darnell Washington,PIT,5,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",0.5,1.5,2,0.07692308,1,5.0,0,8.1,8.0
Darnell Washington,PIT,6,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",0.9,1.9,1,0.04347826,1,9.0,0,12.5,3.0
Darnell Washington,PIT,7,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",3.6,7.6,4,0.14814815,4,36.0,0,8.0,2.0
Darnell Washington,PIT,8,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",2.9,3.9,1,0.037037037,1,29.0,0,6.7,19.0
Darnell Washington,PIT,10,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",0.6,1.6,3,0.115384616,1,6.0,0,9.2,23.0
Darnell Washington,PIT,11,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",4.2,6.2,4,0.125,2,42.0,0,9.8,13.0
Darnell Washington,PIT,12,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",1.4,4.4,3,0.12,3,14.0,0,10.8,20.0
Darnell Washington,PIT,13,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",1.0,2.0,1,0.027777778,1,10.0,0,13.0,24.0
Darnell Washington,PIT,14,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",0.0,0.0,1,0.041666668,0,0.0,0,10.8,20.0
Darnell Washington,PIT,17,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",0.8,1.8,1,0.028571429,1,8.0,0,12.3,29.0
Darnell Washington,PIT,19,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i6bxioxqzrc9hepszyjf",0.9,1.9,3,0.115384616,1,9.0,0,9.8,13.0
Josh Whyle,TEN,2,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",1.3,3.3,2,0.074074075,2,13.0,0,8.0,2.0
Josh Whyle,TEN,3,2024,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",4.3,8.3,5,0.14705883,4,43.0,0,10.4,27.0
Josh Whyle,TEN,4,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",0.5,1.5,1,0.055555556,1,5.0,0,10.1,4.0
Josh Whyle,TEN,6,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",0.2,1.2,1,0.037037037,1,2.0,0,12.3,12.0
Josh Whyle,TEN,7,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",3.4,6.4,4,0.10526316,3,34.0,0,9.5,32.0
Josh Whyle,TEN,8,2024,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",3.3,5.3,2,0.05263158,2,33.0,0,7.0,22.0
Josh Whyle,TEN,9,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",1.2,2.2,2,0.074074075,1,12.0,0,9.6,14.0
Josh Whyle,TEN,10,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",0.0,0.0,1,0.04347826,0,0.0,0,7.5,25.0
Josh Whyle,TEN,11,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",0.6,1.6,1,0.03448276,1,6.0,0,8.8,30.0
Josh Whyle,TEN,13,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",0.3,1.3,3,0.083333336,1,3.0,0,9.2,23.0
Josh Whyle,TEN,14,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",3.1,5.1,2,0.0625,2,31.0,0,11.4,11.0
Josh Whyle,TEN,15,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",9.7,14.7,5,0.13513513,5,37.0,1,13.0,24.0
Josh Whyle,TEN,17,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",0.0,0.0,1,0.033333335,0,0.0,0,11.4,11.0
Josh Whyle,TEN,18,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ccstvnbjzprcpb2j9xnb",4.9,9.9,7,0.26923078,5,29.0,0,9.0,18.0
Brayden Willis,SF,18,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1nzzfellquco7nk65e",0.0,0.0,2,0.04761905,0,0.0,0,7.4,7.0
Blake Whiteheart,CLE,4,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwsgfizrabfarbea4dbd",7.3,10.3,3,0.09375,3,13.0,1,12.5,3.0
Blake Whiteheart,CLE,12,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwsgfizrabfarbea4dbd",2.9,3.9,1,0.037037037,1,29.0,0,10.9,28.0
Blake Whiteheart,CLE,13,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwsgfizrabfarbea4dbd",0.0,0.0,1,0.01754386,0,0.0,0,9.5,21.0
Blake Whiteheart,CLE,14,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwsgfizrabfarbea4dbd",0.0,0.0,1,0.027027028,0,0.0,0,10.9,28.0
Blake Whiteheart,CLE,15,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwsgfizrabfarbea4dbd",0.0,0.0,1,0.03125,0,0.0,0,12.3,29.0
Blake Whiteheart,CLE,17,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwsgfizrabfarbea4dbd",0.8,1.8,1,0.023255814,1,8.0,0,10.1,4.0
Blake Whiteheart,CLE,18,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwsgfizrabfarbea4dbd",0.1,1.1,1,0.030303031,1,1.0,0,9.8,13.0
Julian Hill,MIA,1,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",0.6,1.6,1,0.027777778,1,6.0,0,11.4,11.0
Julian Hill,MIA,2,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",0.0,0.0,2,0.054054055,0,0.0,0,9.5,32.0
Julian Hill,MIA,3,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",2.4,4.4,2,0.06451613,2,24.0,0,8.7,26.0
Julian Hill,MIA,7,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",0.4,1.4,2,0.09090909,1,4.0,0,12.3,12.0
Julian Hill,MIA,8,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",1.1,4.1,3,0.078947365,3,11.0,0,7.4,7.0
Julian Hill,MIA,10,2024,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",0.0,0.0,1,0.035714287,0,0.0,0,,
Julian Hill,MIA,11,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",2.8,4.8,3,0.08571429,2,28.0,0,12.5,3.0
Julian Hill,MIA,12,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",0.8,1.8,2,0.05,1,8.0,0,9.6,14.0
Julian Hill,MIA,13,2024,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",0.5,1.5,1,0.02173913,1,5.0,0,10.4,27.0
Julian Hill,MIA,14,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",1.4,2.4,1,0.022222223,1,14.0,0,8.0,2.0
Julian Hill,MIA,18,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycrsps9cgsfkyppucwrr",0.0,0.0,1,0.027027028,0,0.0,0,8.0,2.0
Nate Adkins,DEN,2,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",0.0,0.0,1,0.030303031,0,0.0,0,10.9,28.0
Nate Adkins,DEN,3,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",0.6,1.6,1,0.029411765,1,6.0,0,10.8,10.0
Nate Adkins,DEN,4,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",0.0,1.0,1,0.04,1,0.0,0,8.0,2.0
Nate Adkins,DEN,5,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",0.8,1.8,1,0.03846154,1,8.0,0,12.5,3.0
Nate Adkins,DEN,6,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",0.5,1.5,1,0.03125,1,5.0,0,7.5,25.0
Nate Adkins,DEN,8,2024,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",6.3,7.3,1,0.02631579,1,3.0,1,13.0,1.0
Nate Adkins,DEN,11,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",7.2,8.2,1,0.03125,1,12.0,1,9.8,6.0
Nate Adkins,DEN,13,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",1.6,2.6,1,0.032258064,1,16.0,0,10.8,20.0
Nate Adkins,DEN,15,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",7.5,8.5,1,0.03125,1,15.0,1,12.3,12.0
Nate Adkins,DEN,16,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",1.8,3.8,2,0.051282052,2,18.0,0,7.5,25.0
Nate Adkins,DEN,17,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",0.7,1.7,1,0.032258064,1,7.0,0,13.0,24.0
Nate Adkins,DEN,18,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbvo4oy4twbharwpmsqv",2.5,5.5,3,0.10344828,3,25.0,0,12.3,29.0
Ben Sims,GB,6,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfl9febpyc8nk2abxcf2",3.8,5.8,2,0.06451613,2,38.0,0,7.4,7.0
Ben Sims,GB,7,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfl9febpyc8nk2abxcf2",0.2,1.2,1,0.030303031,1,2.0,0,9.0,18.0
Ben Sims,GB,8,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfl9febpyc8nk2abxcf2",0.0,0.0,1,0.037037037,0,0.0,0,11.4,11.0
Ben Sims,GB,14,2024,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfl9febpyc8nk2abxcf2",0.2,1.2,1,0.05263158,1,2.0,0,7.0,22.0
John Samuel Shenker,LV,8,2024,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gx0qdhwr7pdetd83ifcw",0.7,1.7,1,0.037037037,1,7.0,0,12.3,29.0
Dalton Kincaid,BUF,1,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",1.1,2.1,2,0.08695652,1,11.0,0,7.4,7.0
Dalton Kincaid,BUF,2,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",3.3,7.3,4,0.22222222,4,33.0,0,10.1,4.0
Dalton Kincaid,BUF,3,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",10.1,13.1,5,0.16666667,3,41.0,1,11.4,11.0
Dalton Kincaid,BUF,4,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",4.7,9.7,7,0.25925925,5,47.0,0,9.8,13.0
Dalton Kincaid,BUF,5,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",3.4,5.4,6,0.20689656,2,34.0,0,9.0,18.0
Dalton Kincaid,BUF,6,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",5.1,11.1,7,0.3043478,6,51.0,0,8.0,2.0
Dalton Kincaid,BUF,7,2024,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",5.2,8.2,6,0.1875,3,52.0,0,7.4,16.0
Dalton Kincaid,BUF,8,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",9.1,13.1,7,0.21875,4,31.0,1,8.7,26.0
Dalton Kincaid,BUF,9,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",3.2,7.2,10,0.2777778,4,32.0,0,10.1,4.0
Dalton Kincaid,BUF,10,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",2.4,4.4,5,0.14285715,2,24.0,0,12.3,12.0
Dalton Kincaid,BUF,15,2024,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",5.3,9.3,7,0.21875,4,53.0,0,7.0,22.0
Dalton Kincaid,BUF,16,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",1.5,5.5,7,0.25925925,4,15.0,0,9.6,14.0
Dalton Kincaid,BUF,17,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",2.4,4.4,2,0.074074075,2,24.0,0,8.0,2.0
Dalton Kincaid,BUF,19,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",4.7,7.7,3,0.12,3,47.0,0,9.5,21.0
Dalton Kincaid,BUF,20,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",1.1,2.1,2,0.0952381,1,11.0,0,9.8,13.0
Dalton Kincaid,BUF,21,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsimqxdfwlb1n9qd4w3g",1.3,3.3,4,0.12903225,2,13.0,0,12.3,29.0
Brenton Strange,JAX,2,2024,CLE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",6.5,9.5,6,0.22222222,3,65.0,0,10.8,20.0
Brenton Strange,JAX,3,2024,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",7.2,9.2,5,0.11363637,2,12.0,1,9.5,32.0
Brenton Strange,JAX,4,2024,HOU,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",1.9,4.9,3,0.09375,3,19.0,0,9.0,18.0
Brenton Strange,JAX,5,2024,IND,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",8.4,12.4,4,0.11764706,4,24.0,1,12.3,12.0
Brenton Strange,JAX,6,2024,CHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",1.1,2.1,2,0.057142857,1,11.0,0,9.9,5.0
Brenton Strange,JAX,8,2024,GB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",5.9,10.9,5,0.16666667,5,59.0,0,10.4,27.0
Brenton Strange,JAX,10,2024,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",2.5,4.5,3,0.14285715,2,25.0,0,8.8,30.0
Brenton Strange,JAX,11,2024,DET,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",0.6,1.6,1,0.035714287,1,6.0,0,7.0,22.0
Brenton Strange,JAX,13,2024,HOU,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",1.4,2.4,2,0.04761905,1,14.0,0,9.0,18.0
Brenton Strange,JAX,14,2024,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",2.1,3.1,1,0.033333335,1,21.0,0,7.4,16.0
Brenton Strange,JAX,15,2024,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",7.3,18.3,12,0.27906978,11,73.0,0,8.0,2.0
Brenton Strange,JAX,16,2024,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",0.2,2.2,4,0.114285715,2,22.0,0,12.5,3.0
Brenton Strange,JAX,17,2024,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",0.0,0.0,1,0.04761905,0,0.0,0,7.4,16.0
Brenton Strange,JAX,18,2024,IND,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trfk78mrfsafnbatyx2x",6.0,10.0,4,0.12903225,4,60.0,0,12.3,12.0
Tucker Kraft,GB,1,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klrmgekdzx1ywjjmixp7",3.7,5.7,3,0.09375,2,37.0,0,7.3,31.0
